clues,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdiccion,localidad,municipio,tipologia
CSSSA000803,BOCA DEL RÍO CHICO,NO DISPONIBLE,99999,-91.959722,17.877222,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Boca del Río Chico,CATAZAJÁ,CARAVANA
CSSSA000815,CASA DE SALUD LA TUZA,NO DISPONIBLE,29980,-91.97,17.699167,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,La Tuza (Maceo),CATAZAJÁ,CASA DE SALUD
CSSSA000791,PLAYAS DE CATAZAJÁ,NO DISPONIBLE,29980,-92.011667,17.723611,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Catazajá,CATAZAJÁ,CENTRO DE SALUD
CSIMO002113,JOSÉ MARÍA MORELOS Y PAVÓN CENTRO,DOMICILIO CONOCIDO,29971,-91.811944,17.681389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,José María Morelos y Pavón Centro,LA LIBERTAD,UNIDAD MEDICA
CSSSA003171,LA LIBERTAD,NO DISPONIBLE,29970,-91.718889,17.69,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,La Libertad,LA LIBERTAD,CENTRO DE SALUD
CSSSA003183,BENITO JUÁREZ,NO DISPONIBLE,29970,-91.697222,17.600556,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Benito Juárez Centro,LA LIBERTAD,CASA DE SALUD
CSSSA003195,ALDAMA,NO DISPONIBLE,29970,-91.701667,17.560833,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Aldama Centro,LA LIBERTAD,CASA DE SALUD
CSIMO003286,BAJADAS GRANDES,DOMICILIO CONOCIDO,29960,-92.2625,17.700278,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Bajadas Grandes,PALENQUE,UNIDAD MEDICA
CSIMO003291,EL CLAVO,DOMICILIO CONOCIDO,29963,-91.630556,17.384722,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,El Clavo,PALENQUE,UNIDAD MEDICA
CSIMO003303,FRANCISCO I. MADERO NORTE,DOMICILIO CONOCIDO,29964,-91.879444,17.686944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Francisco I. Madero Norte,PALENQUE,UNIDAD MEDICA
CSIMO003315,LIC. JOSÉ CASTILLO TIELMANS,DOMICILIO CONOCIDO,29070,-91.813889,17.396944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Licenciado José Castillo Tielmans,PALENQUE,UNIDAD MEDICA
CSIMO003320,REFORMA AGRARIA (CHINIQUIJA),DOMICILIO CONOCIDO,30890,-91.661389,17.409167,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Reforma Agraria (Chiniquija),PALENQUE,UNIDAD MEDICA
CSIMO003332,DOCTOR SAMUEL LEÓN BRINDIS,DOMICILIO CONOCIDO,29968,-91.931944,17.435278,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Doctor Samuel León Brindis,PALENQUE,UNIDAD MEDICA
CSIMO003344,BABILONIA 1A. SECCIÓN,DOMICILIO CONOCIDO,29880,-92.023889,17.445,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Babilonia 1ra. Sección,PALENQUE,UNIDAD MEDICA
CSIMO003356,AGUA BLANCA SERRANÍA,DOMICILIO CONOCIDO,29963,-91.834444,17.266111,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Agua Blanca Serranía,PALENQUE,UNIDAD MEDICA
CSIMO003361,VISTAHERMOSA,DOMICILIO CONOCIDO,29960,-91.505,17.336944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Vistahermosa,PALENQUE,UNIDAD MEDICA
CSIMO003373,CHANCALA ZAPOTE,DOMICILIO CONOCIDO,29966,-91.9,17.408611,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Chancala Zapote,PALENQUE,UNIDAD MEDICA
CSIMO003385,LA REFORMA DE OCAMPO,DOMICILIO CONOCIDO,29960,-91.695833,17.316389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,La Reforma de Ocampo,PALENQUE,UNIDAD MEDICA
CSIMO006045,PROFR. ROBERTO BARRIOS,DOMICILIO CONOCIDO,29963,-91.924722,17.326944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Profesor Roberto Barrios,PALENQUE,UNIDAD MEDICA
CSIMS000140,UMF 45 PALENQUE,AVENIDA 12 DE OCTUBRE,29996,-91.9836,17.5261,CHIAPAS,EN OPERACIÓN,IMSS,PALENQUE,Palenque,PALENQUE,UNIDAD MEDICA
CSIST000164,PALENQUE,AVENIDA MARIO MORONES,99999,-91.9858,17.5001,CHIAPAS,EN OPERACIÓN,ISSSTE,PALENQUE,Palenque,PALENQUE,UNIDAD MEDICA
CSSME000095,CLÍNICA HOSPITAL PALENQUE,"Periférico Oriente esq 6a calle Oriente sur, Barrio los Olvidados",29960,-91.976483,17.507003,CHIAPAS,EN OPERACIÓN,ESTATAL,PALENQUE,Palenque,PALENQUE,NO ESPECIFICADO
CSSSA004641,LÁZARO CÁRDENAS,A LA ENTRADA DEL EJIDO,29960,-91.551667,17.361389,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Lázaro Cárdenas,PALENQUE,CENTRO DE SALUD
CSSSA004665,EL NARANJO,FRENTE A LA COOPERATIVA,29960,-92.068889,17.461111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Naranjo,PALENQUE,CENTRO DE SALUD
CSSSA004670,NUEVA ESPERANZA 1Âª SECCIÓN,KM. 95 CARRETERA VILLAHERMOSA-ESCARCEGA,29960,-92.186944,17.699444,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Nueva Esperanza 1ra. Sección,PALENQUE,CENTRO DE SALUD
CSSSA004723,SAN MARTÍN CHAMIZAL,PRIMERA ENTRADA (DEL COBACH),29960,-91.606111,17.263889,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,San Martín Chamizal,PALENQUE,CENTRO DE SALUD
CSSSA004764,ROBERTO BARRIOS,PRINCIPAL,29900,-91.926654,17.325753,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Profesor Roberto Barrios,PALENQUE,CENTRO DE SALUD
CSSSA004776,MIGUEL HIDALGO,AL LADO DEL JARDÍN DE NIÑOS,29960,-91.821944,17.531111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Miguel Hidalgo (Estación Lacandón),PALENQUE,CENTRO DE SALUD
CSSSA004793,SATURNINO RÍOS,A UN COSTADO DE LA ESCUELA PRIMARIA,29960,-92.193056,17.625556,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Saturnino Ríos,PALENQUE,CENTRO DE SALUD
CSSSA004810,CHOCOLJAITO,EJIDO CHOCOLJAITO,29960,-91.734167,17.270278,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Chocoljaíto,PALENQUE,CENTRO DE SALUD
CSSSA004822,EBEN EZER,A UN LADO DE LA CASA EJIDAL,29960,-91.999444,17.246667,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Eben Ezer,PALENQUE,CENTRO DE SALUD
CSSSA004834,NUEVA ESPERANZA PROGRESISTA,A LADO DE LA CASA EJIDAL,29960,-91.382778,17.119167,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Nueva Esperanza Progresista,PALENQUE,CENTRO DE SALUD
CSSSA017382,ALMACÉN JURISDICCIONAL (PALENQUE),NO DISPONIBLE,29960,-91.9833,17.526,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,ALMACEN
CSSSA004694,RÍO CHANCALÁ,CENTRAL NORTE,29967,-91.683056,17.331389,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Río Chancalá,PALENQUE,CENTRO DE SALUD
CSSSA004600,PALENQUE,PROLONGACIÓN JUÁREZ ESQUINA JORGE DE LA VEGA DOMINGUEZ,29960,-91.98756,17.507412,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,CENTRO DE SALUD
CSSSA004595,HOSPITAL GENERAL PALENQUE,"Prolongación Benito Juárez esq. 6a. Poniente Sur A, Nandiume",29960,-91.988332,17.507697,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,HOPITAL GENERAL
CSSSA017271,OFICINA JURISDICCIONAL (PALENQUE),NO DISPONIBLE,29960,-91.9843,17.5044,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,OFICINAS
CSSSA004624,NUEVO EDÉN,EN FRENTE DE LA CONASUPO,29960,-91.5588,17.2725,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Edén,PALENQUE,CARAVANA
CSSSA012493,CARAVANA TIPO 0 EL EDEN,AV. PROLONGACION JUAREZ,29960,-91.558889,17.272778,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Edén,PALENQUE,CARAVANA
CSSSA012505,CARAVANA TIPO 0 LICENCIADO GUSTAVO DIAZ ORDAZ,AV.  PROLONGACION JUAREZ,29960,-91.7675,17.431944,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Licenciado Gustavo Díaz Ordaz,PALENQUE,CARAVANA
CSSSA012510,CARAVANA TIPO 0 LINDAVISTA (CHINIQUIJA),AV. PROLONGACION JUAREZ,29960,-91.506648,17.398892,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Lindavista (Chiniquija),PALENQUE,CARAVANA
CSSSA012633,CARAVANA TIPO 0 PUYIPA,AV. PROLONGACION JUAREZ,29960,-91.938889,17.346944,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Puyipa,PALENQUE,CARAVANA
CSSSA012841,CARAVANA TIPO 0 SAN JUAN CHANCALAITO,AV. PROLONGACION JUAREZ,29960,-91.726111,17.342778,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,San Juan Chancalaíto,PALENQUE,CARAVANA
CSSSA012481,CARAVANA TIPO 0 EL LACANDON,AV. PROLONGACION JUAREZ,29960,-91.86,17.478333,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Lacandón,PALENQUE,CARAVANA
CSSSA012522,CARAVANA TIPO 0 RICARDO FLORES MAGON,AV. PROLONGACION JUAREZ,29960,-91.545,17.22,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Ricardo Flores Magón,PALENQUE,CARAVANA
CSSSA019114,CLÍNICA DE LA MUJER PALENQUE,AVENIDA PROLONGACIÓN LA MIELERA,29960,-91.9912,17.5211,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,CLINICA DE ESPECIALIDADES
CSSSA019172,PALENQUE (UNEME CAPA),BOULEVARD TENAM Y ENCINOS,30068,-91.991281,17.517374,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,UNIDAD MEDICA
CSSSA019510,PALENQUE (U.N.E.M.E. CIRUGÍA AMBULATORIA),JORGE DE LA VEGA DOMINGUEZ,29960,-91.9853,17.5027,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,UNIDAD MEDICA
CSSSA004612,CHACAMAX,AL LADO DE LA TIENDA SAN GUADALUPE,29960,-91.719444,17.475278,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Chacamax,PALENQUE,CASA DE SALUD
CSSSA004735,SAN MATEO,CERCA DEL TEMPLO,29960,-92.06448,17.588436,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,San Mateo,PALENQUE,CASA DE SALUD
CSSSA004740,TOMÁS GARRIDO CANABAL,UBICADO EN LA CASA EJIDAL,29960,-91.823056,17.753889,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Tomás Garrido Canabal,PALENQUE,CASA DE SALUD
CSSSA017673,ARIMATEA,DOMICILIO CONOCIDO,29960,-91.8758,17.3411,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Arimatea,PALENQUE,CASA DE SALUD
CSSSA017661,SAN JUAN TULIJA (SAN JUAN),DOMICILIO CONOCIDO,29960,-91.968156,17.241572,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,San Juan Tulija (San Juan),PALENQUE,CASA DE SALUD
CSSSA013072,COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE CHIAPAS(DELEGACION REGIONAL PALENQUE),"AV. MIGUEL HIDALGO, PLAZA CHACAMAX L-4",29960,-93.1327987,16.7632293,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Palenque,PALENQUE,OFICINAS
CSSMP000893,FARMACIAS UNION,SIN DOMICILIO,29960,,,CHIAPAS,EN OPERACIÓN,SMP,PALENQUE,Palenque,PALENQUE,NO ESPECIFICADO
CSSMP000944,FARMACIAS SIMILARES,SIN DOMICILIO,29960,,,CHIAPAS,EN OPERACIÓN,SMP,PALENQUE,Palenque,PALENQUE,NO ESPECIFICADO
CSSMP001391,FARMACIAS SIMILARES,SIN DOMICILIO,29960,,,CHIAPAS,EN OPERACIÓN,SMP,PALENQUE,Palenque,PALENQUE,NO ESPECIFICADO
CSSMP001400,FARMACIAS SIMILARES,SIN DOMICILIO,29960,,,CHIAPAS,EN OPERACIÓN,SMP,PALENQUE,Palenque,PALENQUE,NO ESPECIFICADO
CSIMO003694,SABANILLA,DOMICILIO CONOCIDO,29800,-92.550833,17.280556,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Sabanilla,SABANILLA,UNIDAD MEDICA
CSIMO003706,EL BEBEDERO,DOMICILIO CONOCIDO,29804,-92.648056,17.3975,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,El Bebedero,SABANILLA,UNIDAD MEDICA
CSIMO003711,BUENAVISTA,DOMICILIO CONOCIDO,29920,-92.526667,17.225556,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Buenavista,SABANILLA,UNIDAD MEDICA
CSIMO003723,MAJASTIC,DOMICILIO CONOCIDO,29814,-92.628333,17.289444,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Majastic,SABANILLA,UNIDAD MEDICA
CSIMO003735,MOYOS,DOMICILIO CONOCIDO,29810,-92.640833,17.356944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Moyos,SABANILLA,UNIDAD MEDICA
CSSSA005563,SABANILLA,NO DISPONIBLE,29800,-92.553889,17.286111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Sabanilla,SABANILLA,CENTRO DE SALUD
CSSSA005580,LOS NARANJOS,NO DISPONIBLE,29800,-92.619444,17.263333,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Los Naranjos,SABANILLA,CENTRO DE SALUD
CSSSA005592,EL PARAÍSO,NO DISPONIBLE,29800,-92.556944,17.246389,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Paraíso,SABANILLA,CENTRO DE SALUD
CSSSA005621,ATOYAC NAYLUM,NO DISPONIBLE,29800,-92.6846,17.3622,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Atoyac Naylum,SABANILLA,CENTRO DE SALUD
CSSSA012546,CARAVANA TIPO 0 LAZARO CARDENAS DEL RIO,AV. PROLONGACION JUAREZ,29960,-92.605048,17.321362,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Lázaro Cárdenas del Río,SABANILLA,CARAVANA
CSSSA012551,CARAVANA TIPO 0  ASUNCION HUITIUPAN,AV. PROLONGACION JUAREZ,29960,-92.573056,17.228056,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Asunción Huitiupan,SABANILLA,CARAVANA
CSSSA005604,QUIOICH,NO DISPONIBLE,29800,-92.5979,17.2808,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Quioich,SABANILLA,CASA DE SALUD
CSSSA005616,FRANCISCO VILLA,NO DISPONIBLE,29800,-92.540833,17.264167,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Francisco Villa,SABANILLA,CASA DE SALUD
CSIMO003740,CENOBIO AGUILAR (LA TRINIDAD),DOMICILIO CONOCIDO,30181,-92.319444,17.404722,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Cenobio Aguilar (La Trinidad),SALTO DE AGUA,UNIDAD MEDICA
CSIMO003752,EGIPTO,DOMICILIO CONOCIDO,29900,-91.9725,17.261389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Egipto,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003764,HUANAL,DOMICILIO CONOCIDO,29718,-92.223611,17.494444,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Huanal,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003776,JERUSALÉN,DOMICILIO CONOCIDO,29901,-92.060833,17.368056,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Jerusalén,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003781,LOS LUCEROS 2A. SECCIÓN,DOMICILIO CONOCIDO,30362,-92.423056,17.528889,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Los Luceros 2da. Sección,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003793,PUEBLO NUEVO,DOMICILIO CONOCIDO,29909,-92.378611,17.587778,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Pueblo Nuevo,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003805,SAN MIGUEL,DOMICILIO CONOCIDO,29901,-92.008056,17.360278,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,San Miguel,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003810,SUCLUMPA,DOMICILIO CONOCIDO,29900,-92.164444,17.411111,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Suclumpa,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003822,EL TORTUGUERO 1A. SECCIÓN,DOMICILIO CONOCIDO,29900,-92.1207,17.3058,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,El Tortuguero 1ra. Sección,SALTO DE AGUA,UNIDAD MEDICA
CSIMO003834,DOS ARROYOS 1A. SECCIÓN,DOMICILIO CONOCIDO,29906,-92.244236,17.61612,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Dos Arroyos 1ra. Sección,SALTO DE AGUA,UNIDAD MEDICA
CSIST000181,SALTO DE AGUA,FERROCARRIL,99999,-92.3404,17.5545,CHIAPAS,EN OPERACIÓN,ISSSTE,PALENQUE,Salto de Agua,SALTO DE AGUA,UNIDAD MEDICA
CSSSA019831,CENTRO DE SALUD MICROREGIONAL ARROYO AGUA AZUL (MIRAFLORES),PRINCIPAL A UN COSTADO DE LA CASA EJIDAL,29900,-92.196111,17.541389,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Arroyo Agua Azul (Miraflores),SALTO DE AGUA,CENTRO DE SALUD
CSSSA005650,ARROYO PALENQUE,NO DISPONIBLE,29900,-92.104444,17.391667,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Arroyo Palenque,SALTO DE AGUA,CENTRO DE SALUD
CSSSA019843,CENTRO DE SALUD MICROREGIONAL CHUCHUCLUMIL,A UNA CUADRA DE LA PRIMARIA,29900,-92.279722,17.394167,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Chuchuclumil,SALTO DE AGUA,CENTRO DE SALUD
CSSSA005662,IGNACIO ZARAGOZA,NO DISPONIBLE,29900,-92.031667,17.408333,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Ignacio Zaragoza,SALTO DE AGUA,CENTRO DE SALUD
CSSSA005686,NUEVO MUNDO *,NO DISPONIBLE,29900,-91.964444,17.313333,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Nuevo Mundo,SALTO DE AGUA,CENTRO DE SALUD
CSSSA019855,CENTRO DE SALUD MICROREGIONAL EL PROGRESO,PRINCIPAL EN LA ENTRADA DEL PUEBLO,99999,-92.374,17.4112,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,El Progreso,SALTO DE AGUA,CENTRO DE SALUD
CSSSA005720,RÍO JORDÁN,NO DISPONIBLE,29900,-91.933056,17.246111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Río Jordán,SALTO DE AGUA,CENTRO DE SALUD
CSSSA008824,TIEMOPA,NO DISPONIBLE,29900,-92.196389,17.423889,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Tiemopa,SALTO DE AGUA,CENTRO DE SALUD
CSSSA005732,VICENTE GUERRERO,NO DISPONIBLE,29960,-92.0521,17.3089,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Vicente Guerrero,SALTO DE AGUA,CENTRO DE SALUD
CSSSA005756,SAN PEDRO SABANA,NO DISPONIBLE,29900,-92.212778,17.395278,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,San Pedro Sabana,SALTO DE AGUA,CENTRO DE SALUD
CSSSA019860,CENTRO DE SALUD MICROREGIONAL TIENTIUL GRANDE 2a. SECCIÓN (AGUA POTABLE),ATRÁS DE LA IGLESIA,99999,-92.253056,17.384444,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Tientiul Grande 2da. Sección (Agua Potable),SALTO DE AGUA,CENTRO DE SALUD
CSSSA005691,POTLOJA,NO DISPONIBLE,29900,-92.348611,17.516111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Potioja 1ra. Sección,SALTO DE AGUA,CARAVANA
CSSSA012563,CARAVANA TIPO 0 PUNTA BRAVA 1RA. SECCION,AV. PROLONGACION JUAREZ,29960,-92.108889,17.332778,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Punta Brava 1ra. Sección,SALTO DE AGUA,CARAVANA
CSSSA012662,CARAVANA TIPO 0  CHAPAYAL,AV. PROLONGACION JUÁREZ,29960,-92.037254,17.255577,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Chapayal,SALTO DE AGUA,CARAVANA
CSSSA012832,CARAVANA TIPO 0 LA CONCORDIA,AV. PROLONGACION JUAREZ,29960,920128,171627,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,La Concordia (Monte Grande),SALTO DE AGUA,CARAVANA
CSSSA012336,CARAVANA TIPO 0 DOS RIOS,AV. PROLONGACION JUAREZ,29960,-92.309037,17.485556,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Dos Ríos,SALTO DE AGUA,CARAVANA
CSSSA012575,CARAVANA TIPO '0 JOSE MARIA PINO SUAREZ,AV. PROLONGACION JUAREZ,29960,-92.148611,17.533889,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,José María Pino Suárez,SALTO DE AGUA,CARAVANA
CSSSA005674,SANTA RITA 1Âª SECCIÓN (MICHOL),NO DISPONIBLE,29900,-92.306389,17.568056,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Santa Rita 1ra. Sección,SALTO DE AGUA,CASA DE SALUD
CSSSA017632,SANTA MARÍA,DOMICILIO CONOCIDO,29900,-92.075833,17.351667,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Santa María,SALTO DE AGUA,CASA DE SALUD
CSSSA005744,AGUA CLARA,NO DISPONIBLE,29900,-92.0525,17.257778,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Agua Clara,SALTO DE AGUA,CASA DE SALUD
CSSSA005645,SALTO DE AGUA,NO DISPONIBLE,29900,-92.333889,17.555556,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Salto de Agua,SALTO DE AGUA,CENTRO DE SALUD
CSIMO004534,TILA,DOMICILIO CONOCIDO,29910,-92.425771,17.299365,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Tila,TILA,UNIDAD MEDICA
CSIMO004546,EL CRUCERO,DOMICILIO CONOCIDO,29915,-92.462778,17.369167,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,El Crucero,TILA,UNIDAD MEDICA
CSIMO004551,CANTIOC,DOMICILIO CONOCIDO,29910,-92.406944,17.262222,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Cantioc,TILA,UNIDAD MEDICA
CSIMO004563,CHULUM CÁRDENAS,DOMICILIO CONOCIDO,29920,-92.573889,17.384167,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Chulum Cárdenas,TILA,UNIDAD MEDICA
CSIMO004575,CHULUM JUÁREZ,DOMICILIO CONOCIDO,29910,-92.533889,17.331944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Chulum Juárez,TILA,UNIDAD MEDICA
CSIMO004580,JOLNISHTIE 1RA. SECCIÓN,DOMICILIO CONOCIDO,29915,-92.5125,17.437778,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Jolnishtie 1ra. Sección,TILA,UNIDAD MEDICA
CSIMO004592,JOLPOKITIOC,DOMICILIO CONOCIDO,29910,-92.450278,17.273056,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Jolpokitioc,TILA,UNIDAD MEDICA
CSIMO004604,EL LIMAR,DOMICILIO CONOCIDO,29910,-92.402778,17.414722,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,El Limar,TILA,UNIDAD MEDICA
CSIMO004616,NUEVA ESPERANZA,DOMICILIO CONOCIDO,29915,-92.454167,17.248333,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Nueva Esperanza,TILA,UNIDAD MEDICA
CSIMO004621,PETALCINGO,DOMICILIO CONOCIDO,29915,-92.412222,17.225,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Petalcingo,TILA,UNIDAD MEDICA
CSIMO004633,SHOCTIC,DOMICILIO CONOCIDO,29915,-92.488056,17.223611,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Shoctic,TILA,UNIDAD MEDICA
CSIMO004645,CAMPANARIO,DOMICILIO CONOCIDO,29506,-92.351111,17.466944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Campanario,TILA,UNIDAD MEDICA
CSIMO004650,PASO CHINAL,DOMICILIO CONOCIDO,29910,-92.512778,17.496389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,PALENQUE,Paso Chinal,TILA,UNIDAD MEDICA
CSIST000333,TILA,BELIZARIO DOMÍNGUEZ,99999,-92.4266,17.3013,CHIAPAS,EN OPERACIÓN,ISSSTE,PALENQUE,Tila,TILA,UNIDAD MEDICA
CSSSA006946,TILA,NO DISPONIBLE,29910,-92.426664,17.301383,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Tila,TILA,CENTRO DE SALUD
CSSSA006951,ÁLVARO OBREGÓN,NO DISPONIBLE,29910,-92.547222,17.446111,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Álvaro Obregón,TILA,CENTRO DE SALUD
CSSSA020065,CENTRO DE SALUD MICROREGIONAL JOLJÁ,AL FINAL DE LA CALLE PRINCIPAL DE LA LOCALIDAD A MANO IZQUIERDA,29915,,,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Joljá,TILA,CENTRO DE SALUD
CSSSA007004,USIPA,NO DISPONIBLE,29910,-92.438056,17.500278,CHIAPAS,EN OPERACIÓN,SSA,PALENQUE,Usipa,TILA,CENTRO DE SALUD
